Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate
2026-01-20,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,500,0.004
2026-01-21,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,643,0.0031
2026-01-22,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,230,0.0043
2026-01-23,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,563,0.0036
2026-01-24,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1114,0.0036
2026-01-25,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1038,0.0039
2026-01-26,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,511,0.0039
2026-01-27,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,830,0.0036
2026-01-28,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,190,0.0053
2026-01-29,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,694,0.0043
2026-01-30,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,733,0.0041
2026-01-31,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1571,0.0025
2026-02-01,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,736,0.0
2026-02-02,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1461,0.0034
2026-02-03,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,299,0.0033
2026-02-04,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,379,0.0026
2026-02-05,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1337,0.003
2026-02-06,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,613,0.0
2026-02-07,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,681,0.0029
2026-02-08,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1373,0.0029
2026-02-09,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,735,0.0041
2026-02-10,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1304,0.0031
2026-02-11,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,341,0.0029
2026-02-12,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,613,0.0
2026-02-13,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,678,0.0029
2026-02-14,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,712,0.0042
2026-02-15,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,934,0.0043
2026-02-16,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,377,0.0027
2026-02-17,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,963,0.0031
2026-02-18,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,552,0.0036
2026-02-19,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,640,0.0
2026-02-20,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1150,0.0043
2026-02-21,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,192,0.0052
2026-02-22,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,436,0.0046
2026-02-23,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,255,0.0039
2026-02-24,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,681,0.0044
2026-02-25,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1341,0.003
2026-02-26,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,217,0.0046
2026-02-27,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,876,0.0034
2026-02-28,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1015,0.0039
2026-03-01,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,333,0.003
2026-03-02,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1245,0.0024
2026-03-03,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,413,0.0024
2026-03-04,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,539,0.0037
2026-03-05,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,873,0.0034
2026-03-06,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,271,0.0037
2026-03-07,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,391,0.0026
2026-03-08,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,553,0.0036
2026-03-09,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,613,0.0
2026-03-10,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,445,0.0045
2026-03-11,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,707,0.0042
2026-03-12,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,478,0.0042
2026-03-13,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,649,0.0046
2026-03-14,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,391,0.0051
2026-03-15,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,1032,0.0
2026-03-16,905-029/0886-91/MINERAL,Dining Chairs,6,Off Promotion,1650,0.0036
2026-03-17,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,408,0.0025
2026-03-18,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,625,0.0
2026-03-19,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,698,0.0043
2026-03-20,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,300,0.0033
2026-03-21,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,731,0.0
2026-03-22,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,708,0.0042
2026-03-23,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,721,0.0055
2026-03-24,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,890,0.0034
2026-03-25,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1539,0.0026
2026-03-26,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,493,0.0041
2026-03-27,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,834,0.0036
2026-03-28,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,497,0.004
2026-03-29,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,1063,0.0019
2026-03-30,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,479,0.0042
2026-03-31,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,608,0.0
2026-04-01,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,480,0.0
2026-04-02,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,382,0.0026
2026-04-03,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,866,0.0035
2026-04-04,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,237,0.0042
2026-04-05,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,725,0.0
2026-04-06,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,819,0.0037
2026-04-07,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,190,0.0053
2026-04-08,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1604,0.0025
2026-04-09,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,730,0.0
2026-04-10,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,279,0.0036
2026-04-11,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,611,0.0
2026-04-12,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,318,0.0031
2026-04-13,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,639,0.0031
2026-04-14,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,730,0.0
2026-04-15,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,637,0.0031
2026-04-16,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,640,0.0
2026-04-17,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1354,0.003
2026-04-18,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1572,0.0019
2026-04-19,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,543,0.0018
2026-04-20,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,659,0.0
2026-04-21,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,613,0.0
2026-04-22,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,260,0.0038
2026-04-23,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,648,0.0031
2026-04-24,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,728,0.0
2026-04-25,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,310,0.0032
2026-04-26,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,539,0.0019
2026-04-27,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,731,0.0055
2026-04-28,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,717,0.0056
2026-04-29,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,654,0.0
2026-04-30,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,643,0.0
2026-05-01,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,625,0.0
2026-05-02,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1314,0.0038
2026-05-03,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,566,0.0035
2026-05-04,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,851,0.0035
2026-05-05,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,742,0.004
2026-05-06,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,764,0.0039
2026-05-07,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,521,0.0038
2026-05-08,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,803,0.0037
2026-05-09,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,296,0.0034
2026-05-10,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,780,0.0038
2026-05-11,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,182,0.0055
2026-05-12,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,659,0.0
2026-05-13,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1555,0.0032
2026-05-14,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1195,0.0033
2026-05-15,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,283,0.0035
2026-05-16,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1091,0.0037
2026-05-17,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,475,0.0042
2026-05-18,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,467,0.0043
2026-05-19,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,700,0.0029
2026-05-20,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,166,0.006
2026-05-21,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1120,0.0036
2026-05-22,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,605,0.0033
2026-05-23,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,766,0.0
2026-05-24,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,575,0.0035
2026-05-25,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,277,0.0036
2026-05-26,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1354,0.0037
2026-05-27,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,608,0.0
2026-05-28,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,699,0.0043
2026-05-29,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,435,0.0046
2026-05-30,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,457,0.0044
2026-05-31,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,1008,0.0
2026-06-01,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,456,0.0044
2026-06-02,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1475,0.0027
2026-06-03,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,175,0.0057
2026-06-04,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,192,0.0052
2026-06-05,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,629,0.0032
2026-06-06,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,504,0.002
2026-06-07,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,327,0.0031
2026-06-08,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,264,0.0038
2026-06-09,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,753,0.0027
2026-06-10,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,218,0.0046
2026-06-11,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,329,0.003
2026-06-12,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,969,0.0031
2026-06-13,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,431,0.0046
2026-06-14,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,997,0.004
2026-06-15,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,185,0.0054
2026-06-16,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,359,0.0056
2026-06-17,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,383,0.0026
2026-06-18,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,632,0.0016
2026-06-19,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,241,0.0041
2026-06-20,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,716,0.0042
2026-06-21,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,288,0.0035
2026-06-22,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,721,0.0042
2026-06-23,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,791,0.0038
2026-06-24,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1486,0.0034
2026-06-25,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,319,0.0031
2026-06-26,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,242,0.0041
2026-06-27,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,973,0.0031
2026-06-28,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,742,0.004
2026-06-29,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,633,0.0032
2026-06-30,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,281,0.0036
2026-07-01,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1727,0.0023
2026-07-02,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,200,0.005
2026-07-03,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,314,0.0032
2026-07-04,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,271,0.0037
2026-07-05,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,432,0.0023
2026-07-06,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,728,0.0041
2026-07-07,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,675,0.003
2026-07-08,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,916,0.0
2026-07-09,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,302,0.0066
2026-07-10,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1162,0.0043
2026-07-11,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,693,0.0029
2026-07-12,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,739,0.0041
2026-07-13,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1284,0.0031
2026-07-14,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,325,0.0031
2026-07-15,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1372,0.0029
2026-07-16,905-029/0886-91/MINERAL,Dining Chairs,6,Off Promotion,954,0.0063
2026-07-17,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,509,0.0039
2026-07-18,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,232,0.0043
2026-07-19,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1103,0.0027
2026-07-20,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,356,0.0028
2026-07-21,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,292,0.0034
2026-07-22,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,555,0.0
2026-07-23,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,510,0.0
2026-07-24,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1178,0.0025
2026-07-25,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,801,0.0
2026-07-26,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,214,0.0047
2026-07-27,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,474,0.0042
2026-07-28,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,555,0.0
2026-07-29,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,280,0.0036
2026-07-30,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,664,0.003
2026-07-31,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,221,0.0045
2026-08-01,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1443,0.0028
2026-08-02,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,654,0.0046
2026-08-03,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,428,0.0047
2026-08-04,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1066,0.0028
2026-08-05,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,921,0.0022
2026-08-06,905-029/0886-91/MINERAL,Dining Chairs,6,Off Promotion,1105,0.0054
2026-08-07,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,268,0.0037
2026-08-08,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,841,0.0
2026-08-09,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,362,0.0055
2026-08-10,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,829,0.0036
2026-08-11,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,182,0.0055
2026-08-12,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,717,0.0042
2026-08-13,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,704,0.0043
2026-08-14,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,264,0.0038
2026-08-15,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,321,0.0031
2026-08-16,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,851,0.0035
2026-08-17,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,216,0.0046
2026-08-18,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,262,0.0038
2026-08-19,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,656,0.0046
2026-08-20,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,392,0.0026
2026-08-21,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,205,0.0049
2026-08-22,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,940,0.0032
2026-08-23,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,178,0.0056
2026-08-24,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,518,0.0019
2026-08-25,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1010,0.003
2026-08-26,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,827,0.0024
2026-08-27,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,476,0.0042
2026-08-28,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,731,0.0055
2026-08-29,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,232,0.0043
2026-08-30,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,412,0.0049
2026-08-31,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,324,0.0031
2026-09-01,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1483,0.0034
2026-09-02,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,589,0.0034
2026-09-03,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,724,0.0028
2026-09-04,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1140,0.0035
2026-09-05,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,690,0.0043
2026-09-06,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,832,0.0024
2026-09-07,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,994,0.0
2026-09-08,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,771,0.0039
2026-09-09,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,372,0.0054
2026-09-10,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,230,0.0043
2026-09-11,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1521,0.0033
2026-09-12,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,225,0.0044
2026-09-13,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,289,0.0035
2026-09-14,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,815,0.0037
2026-09-15,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,516,0.0
2026-09-16,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,547,0.0037
2026-09-17,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,630,0.0048
2026-09-18,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1049,0.0038
2026-09-19,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1132,0.0035
2026-09-20,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,802,0.0025
2026-09-21,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,811,0.0037
2026-09-22,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,755,0.0026
2026-09-23,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,555,0.0018
2026-09-24,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1592,0.0025
2026-09-25,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1539,0.0032
2026-09-26,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,989,0.004
2026-09-27,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,439,0.0023
2026-09-28,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,251,0.004
2026-09-29,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,588,0.0034
2026-09-30,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,445,0.0045
2026-10-01,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1070,0.0037
2026-10-02,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,500,0.004
2026-10-03,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,581,0.0034
2026-10-04,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1147,0.0026
2026-10-05,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1164,0.0026
2026-10-06,905-029/0886-91/MINERAL,Dining Chairs,5,Off Promotion,1717,0.0029
2026-10-07,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,353,0.0057
2026-10-08,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,659,0.0
2026-10-09,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,510,0.0039
2026-10-10,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1396,0.0021
2026-10-11,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,2710,0.0026
2026-10-12,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1393,0.0022
2026-10-13,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,902,0.0033
2026-10-14,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,573,0.0052
2026-10-15,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,754,0.004
2026-10-16,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,706,0.0057
2026-10-17,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,1197,0.0017
2026-10-18,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1739,0.0017
2026-10-19,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,203,0.0049
2026-10-20,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,310,0.0032
2026-10-21,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,398,0.005
2026-10-22,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,180,0.0056
2026-10-23,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,625,0.0
2026-10-24,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,688,0.0
2026-10-25,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1187,0.0034
2026-10-26,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,228,0.0044
2026-10-27,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,239,0.0042
2026-10-28,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,235,0.0043
2026-10-29,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,225,0.0044
2026-10-30,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,566,0.0
2026-10-31,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1561,0.0026
2026-11-01,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,1674,0.0018
2026-11-02,905-029/0886-91/MINERAL,Dining Chairs,0,Off Promotion,938,0.0
2026-11-03,905-029/0886-91/MINERAL,Dining Chairs,4,Off Promotion,1219,0.0033
2026-11-04,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,785,0.0025
2026-11-05,905-029/0886-91/MINERAL,Dining Chairs,2,Off Promotion,748,0.0027
2026-11-06,905-029/0886-91/MINERAL,Dining Chairs,3,Off Promotion,780,0.0038
2026-11-07,905-029/0886-91/MINERAL,Dining Chairs,1,Off Promotion,267,0.0037
